run,environment,distance,experiment,rx_label,tx_label,mean,trim_mean,median,std,dis1,dis2,dis21,conteo,cv,q1,q3,q3q1_ran,max,min,range,skew,kur
3,outdoor,1.8,X-d1.8m0dbm_out_M-R_bluetooth_le_null_C.csv,C,D,-93.56888888888889,-93.56353591160222,-93.0,3.0053391642314664,2.4405333333333346,2.417777777777778,6.27858904735475,16.0,-0.032047545196240985,-96.0,-92.0,4.0,-86.0,-101.0,15.0,-0.0325833066130556,-0.3669084086497634
1,outdoor,1.8,X-d1.8m0dbm_out_M-R_bluetooth_le_null_D.csv,D,A,-93.14723926380368,-93.22900763358778,-93.0,3.6687420537855013,3.0247280665437164,3.01840490797546,7.369851719031177,17.0,-0.03926547860266037,-96.0,-91.0,5.0,-84.0,-101.0,17.0,0.19682415414390964,-0.43678027662803
2,outdoor,1.8,X-d1.8m0dbm_out_M-R_bluetooth_le_null_D.csv,D,A,-90.56086956521739,-90.4836956521739,-90.0,4.113375682157308,3.4151606805292976,3.3956521739130436,8.1839038328728,19.0,-0.045322266006613196,-94.0,-87.0,7.0,-82.0,-100.0,18.0,-0.17926607920160983,-0.6546194554139224
3,outdoor,1.8,X-d1.8m0dbm_out_M-R_bluetooth_le_null_D.csv,D,A,-91.42023346303502,-91.34299516908213,-91.0,4.092969766292199,3.472785356326372,3.431906614785992,8.472101532215286,20.0,-0.04468375188029004,-95.0,-89.0,6.0,-82.0,-102.0,20.0,-0.2053925399014437,-0.8302617828106085
1,outdoor,1.8,X-d1.8m0dbm_out_M-R_bluetooth_le_null_D.csv,D,C,-94.06827309236948,-94.01492537313433,-94.0,2.783765839236571,2.216061031273691,2.2048192771084336,8.458464339706218,16.0,-0.02953355295069986,-96.0,-92.0,4.0,-87.0,-105.0,18.0,-0.3092770297631769,0.22804888085741437
2,outdoor,1.8,X-d1.8m0dbm_out_M-R_bluetooth_le_null_D.csv,D,C,-92.90780141843972,-92.94690265486726,-93.0,3.494582913565574,2.903425381017052,2.893617021276596,6.574966634871896,17.0,-0.0375466999388883,-96.0,-90.0,6.0,-85.0,-101.0,16.0,0.1288652440801299,-0.7415366673666131
3,outdoor,1.8,X-d1.8m0dbm_out_M-R_bluetooth_le_null_D.csv,D,C,-92.38757396449704,-92.34191176470588,-92.0,3.1036629123893995,2.433808340044118,2.399408284023669,7.120689522029769,17.0,-0.033544211209082284,-94.0,-90.0,4.0,-85.0,-101.0,16.0,-0.1726454516094,0.07372170970288838
1,outdoor,2.0,X-d2.0m0dbm_out_M-R_bluetooth_le_null_A.csv,A,B,-90.78210116731518,-90.72463768115942,-91.0,3.1261233389535676,2.5994640342775766,2.568093385214008,6.562715527707771,14.0,-0.034368398825092066,-93.0,-88.0,5.0,-85.0,-99.0,14.0,-0.12043449748128637,-0.5977683969941792
2,outdoor,2.0,X-d2.0m0dbm_out_M-R_bluetooth_le_null_A.csv,A,B,-94.30555555555556,-94.29310344827586,-94.0,1.911605255860808,1.5841049382716048,1.5416666666666667,3.9565434835874664,10.0,-0.020199829826921856,-96.0,-93.0,3.0,-90.0,-99.0,9.0,-0.13148155777256948,-0.6849150399112336
3,outdoor,2.0,X-d2.0m0dbm_out_M-R_bluetooth_le_null_A.csv,A,B,-95.44632768361582,-95.54545454545455,-96.0,2.1791106831196294,1.7367933863193834,1.6836158192090396,7.815668647878703,13.0,-0.022766159126790402,-97.0,-94.0,3.0,-86.0,-100.0,14.0,0.7234394373021813,1.3401121354894876
1,outdoor,2.0,X-d2.0m0dbm_out_M-R_bluetooth_le_null_A.csv,A,D,-95.22631578947369,-95.32894736842105,-96.0,2.525288417759654,2.0378393351800552,2.0052631578947366,5.840864515391652,13.0,-0.02644892994003339,-97.0,-94.0,3.0,-89.0,-101.0,12.0,0.3213554237197744,-0.1922297718306707
2,outdoor,2.0,X-d2.0m0dbm_out_M-R_bluetooth_le_null_A.csv,A,D,-95.44214876033058,-95.44329896907216,-96.0,1.9913610961156551,1.5976026227716682,1.5330578512396693,4.791868560795916,12.0,-0.020821434557978125,-97.0,-94.0,3.0,-90.0,-101.0,11.0,0.09140200224856204,0.004589505976537733
3,outdoor,2.0,X-d2.0m0dbm_out_M-R_bluetooth_le_null_A.csv,A,D,-97.421875,-97.42307692307692,-97.0,1.5854127111156044,1.345458984375,1.3125,3.179760683278966,8.0,-0.01620998928108069,-99.0,-96.0,3.0,-94.0,-101.0,7.0,0.034956611315037515,-0.8108259786111094
1,outdoor,2.0,X-d2.0m0dbm_out_M-R_bluetooth_le_null_B.csv,B,A,-90.49307479224376,-90.4083044982699,-90.0,3.418996233050398,2.89848911533828,2.8698060941828256,6.911941351247711,17.0,-0.037729489301737563,-93.0,-88.0,5.0,-83.0,-99.0,16.0,-0.1674419161302555,-0.7633937742236898
2,outdoor,2.0,X-d2.0m0dbm_out_M-R_bluetooth_le_null_B.csv,B,A,-94.28506787330316,-94.28813559322033,-94.0,2.1898948957571407,1.7445998239184293,1.7149321266968325,5.601132280189889,13.0,-0.023173709414783236,-96.0,-93.0,3.0,-87.0,-100.0,13.0,0.13464988335759653,0.4330120312077095
3,outdoor,2.0,X-d2.0m0dbm_out_M-R_bluetooth_le_null_B.csv,B,A,-95.20588235294117,-95.421875,-96.0,2.519888622468278,1.9631735046959993,1.8697478991596639,7.719944339994615,14.0,-0.02641211975716389,-97.0,-94.0,3.0,-86.0,-100.0,14.0,0.876949098812392,0.7706551378625544
1,outdoor,2.0,X-d2.0m0dbm_out_M-R_bluetooth_le_null_B.csv,B,C,-95.11602209944752,-95.15862068965517,-95.0,2.4296359305592365,2.0516467751289644,2.0497237569060776,4.184134540771304,11.0,-0.02547325760277391,-97.0,-93.0,4.0,-90.0,-100.0,10.0,0.1379394423639463,-0.852453877906036
2,outdoor,2.0,X-d2.0m0dbm_out_M-R_bluetooth_le_null_B.csv,B,C,-97.7560975609756,-97.93939393939394,-98.0,1.654999815783643,1.3099345627602628,1.2682926829268293,4.193235311803626,8.0,-0.016722151776562916,-99.0,-97.0,2.0,-93.0,-101.0,8.0,0.9114457336973677,0.8442758433118147
3,outdoor,2.0,X-d2.0m0dbm_out_M-R_bluetooth_le_null_B.csv,B,C,-95.69615384615385,-95.78365384615384,-96.0,2.314129967222561,1.9238165680473398,1.8653846153846154,5.5720541543847375,12.0,-0.024135509496687066,-97.25,-94.0,3.25,-89.0,-100.0,11.0,0.40124919449936264,-0.4631657575933703
1,outdoor,2.0,X-d2.0m0dbm_out_M-R_bluetooth_le_null_C.csv,C,B,-96.5578947368421,-96.59740259740259,-96.0,2.395544576623242,1.911135734072023,1.9052631578947368,5.002816898767115,12.0,-0.024678490543874606,-98.0,-95.0,3.0,-91.0,-102.0,11.0,0.07183229831577294,-0.19150229963262255
2,outdoor,2.0,X-d2.0m0dbm_out_M-R_bluetooth_le_null_C.csv,C,B,-98.36111111111111,-98.3103448275862,-98.0,1.6298756157117331,1.3024691358024698,1.2222222222222223,3.523056236248299,8.0,-0.016454851321047403,-100.0,-97.0,3.0,-94.0,-102.0,8.0,-0.2891890961162162,0.023137378237509054
3,outdoor,2.0,X-d2.0m0dbm_out_M-R_bluetooth_le_null_C.csv,C,B,-96.51724137931035,-96.55319148936171,-96.5,2.635816047618185,2.0172413793103448,2.0172413793103448,9.1704983757738,14.0,-0.027191309474076955,-98.0,-94.75,3.25,-85.0,-104.0,19.0,0.4615666310266615,2.1909259830838836
1,outdoor,2.0,X-d2.0m0dbm_out_M-R_bluetooth_le_null_C.csv,C,D,-99.725,-99.625,-100.0,1.7829318982636873,1.4887500000000002,1.475,2.761106422383501,7.0,-0.017653589261928556,-101.0,-98.0,3.0,-97.0,-103.0,6.0,-0.3395572116286636,-0.8866610623324154
2,outdoor,2.0,X-d2.0m0dbm_out_M-R_bluetooth_le_null_C.csv,C,D,-97.95238095238095,-97.82352941176471,-98.0,1.9128476612410121,1.4527588813303105,1.4444444444444444,4.111866372796044,10.0,-0.01937273587279657,-99.0,-96.5,2.5,-94.0,-103.0,9.0,-0.5143379388967647,-0.0007185503365878532
3,outdoor,2.0,X-d2.0m0dbm_out_M-R_bluetooth_le_null_C.csv,C,D,-98.80701754385964,-98.91489361702128,-99.0,2.4526850919759333,2.006155740227763,1.9824561403508771,5.1206344897091975,12.0,-0.02460427579828574,-100.0,-97.0,3.0,-93.0,-104.0,11.0,0.37553849277498846,-0.28665552763904145
1,outdoor,2.0,X-d2.0m0dbm_out_M-R_bluetooth_le_null_D.csv,D,A,-91.47826086956522,-91.41964285714286,-91.5,2.800462400047194,2.2028985507246377,2.2028985507246377,6.9491736272831055,14.0,-0.030502299914699254,-93.0,-89.25,3.75,-86.0,-100.0,14.0,-0.3293281230993782,0.2538537968402794
2,outdoor,2.0,X-d2.0m0dbm_out_M-R_bluetooth_le_null_D.csv,D,A,-93.0126582278481,-92.90625,-93.0,2.6008017915406207,2.0655343694920694,2.0632911392405062,5.540027378052793,13.0,-0.027873177601663142,-94.0,-91.0,3.0,-88.0,-100.0,12.0,-0.3652695354506861,-0.34011056422083685
3,outdoor,2.0,X-d2.0m0dbm_out_M-R_bluetooth_le_null_D.csv,D,A,-96.02439024390245,-96.0909090909091,-96.0,2.345080007143472,1.703351179853263,1.6991869918699187,5.7694071166532845,14.0,-0.02432223418223066,-97.0,-95.0,2.0,-89.0,-102.0,13.0,0.3395691067838689,0.9512873001065363
1,outdoor,2.0,X-d2.0m0dbm_out_M-R_bluetooth_le_null_D.csv,D,C,-97.7936507936508,-97.94117647058823,-98.0,2.2658668508466007,1.765180146132527,1.7619047619047619,5.192085780324855,10.0,-0.022985253428290983,-100.0,-97.0,3.0,-92.0,-102.0,10.0,0.538620865235791,0.4504072424221297
2,outdoor,2.0,X-d2.0m0dbm_out_M-R_bluetooth_le_null_D.csv,D,C,-97.60919540229885,-97.5774647887324,-97.0,1.8761435076704462,1.485797331219448,1.4367816091954022,4.8557272577019255,11.0,-0.019110186316628166,-99.0,-96.0,3.0,-93.0,-103.0,10.0,-0.32249066312014496,0.1076699744049745
3,outdoor,2.0,X-d2.0m0dbm_out_M-R_bluetooth_le_null_D.csv,D,C,-97.70886075949367,-98.03076923076924,-98.0,2.4607269028927092,1.732414677135072,1.6329113924050633,6.549715849319033,13.0,-0.02502437407467213,-99.0,-97.0,2.0,-90.0,-102.0,12.0,1.2768373595997908,1.724701773616725
4,outdoor,2.0,X-d2m0dbm_out_M-R_bluetooth_le_null_A.csv,A,B,-90.73760932944606,-90.41090909090909,-90.0,1.9914912861563565,1.469659750614114,1.3556851311953353,5.640131018840457,10.0,-0.021915786996321896,-91.0,-89.0,2.0,-88.0,-97.0,9.0,-1.370229835813133,1.4015791205149561
5,outdoor,2.0,X-d2m0dbm_out_M-R_bluetooth_le_null_A.csv,A,B,-90.34671532846716,-90.05909090909091,-91.0,2.5159287740953657,2.0796526186797397,1.989051094890511,4.978344511965389,11.0,-0.027796621686046432,-92.0,-88.0,4.0,-86.0,-97.0,11.0,-0.7139006202456375,0.08352908985713281
6,outdoor,2.0,X-d2m0dbm_out_M-R_bluetooth_le_null_A.csv,A,B,-88.88416075650119,-88.74631268436578,-88.0,4.095808711084149,3.546892901653728,3.4988179669030735,9.850698323248402,20.0,-0.04602579841095013,-93.0,-86.0,7.0,-81.0,-101.0,20.0,-0.3101331687748907,-0.8824964463541236
4,outdoor,2.0,X-d2m0dbm_out_M-R_bluetooth_le_null_B.csv,B,A,-90.12107623318386,-89.87709497206704,-90.0,1.7498145869654094,1.2668261979931221,1.2152466367713004,5.431309592250612,10.0,-0.01937268062679302,-91.0,-89.0,2.0,-88.0,-97.0,9.0,-1.417088753104568,1.9870632401552708
5,outdoor,2.0,X-d2m0dbm_out_M-R_bluetooth_le_null_B.csv,B,A,-89.51832460732984,-89.40522875816994,-89.0,2.5911650132043804,2.233272114251254,2.225130890052356,6.297923250967442,12.0,-0.02886976457907334,-91.0,-88.0,3.0,-84.0,-97.0,13.0,-0.33023799739659365,0.0026653118083430627
6,outdoor,2.0,X-d2m0dbm_out_M-R_bluetooth_le_null_B.csv,B,A,-88.36784741144415,-88.2135593220339,-88.0,4.009326762862718,3.384418920624556,3.343324250681199,8.44140662343202,20.0,-0.04530902195896038,-91.0,-85.0,6.0,-80.0,-99.0,19.0,-0.32994535858347396,-0.6979988854688592
1,outdoor,3.0,X-d3.0m0dbm_out_M-R_bluetooth_le_null_A.csv,A,B,-91.82666666666667,-91.96666666666667,-92.0,3.751951021178767,3.0695111111111117,3.0533333333333332,7.512227261843242,18.0,-0.04072263253772756,-95.0,-89.0,6.0,-83.0,-100.0,17.0,0.2749468202681695,-0.45431516455448717
2,outdoor,3.0,X-d3.0m0dbm_out_M-R_bluetooth_le_null_A.csv,A,B,-90.91176470588235,-90.91463414634147,-91.0,3.861143915791364,3.2975778546712844,3.2941176470588234,6.59438144091864,17.0,-0.042367109627409694,-94.0,-88.0,6.0,-83.0,-99.0,16.0,-0.063075046755164,-1.0531350488103084
3,outdoor,3.0,X-d3.0m0dbm_out_M-R_bluetooth_le_null_A.csv,A,B,-95.28571428571429,-95.41379310344827,-96.0,2.6741840819587672,2.0326530612244893,1.9714285714285715,6.772965816768896,11.0,-0.027661067839877207,-96.5,-94.0,2.5,-88.0,-100.0,12.0,0.5168496046064718,0.7092084932221896
1,outdoor,3.0,X-d3.0m0dbm_out_M-R_bluetooth_le_null_A.csv,A,D,-95.3953488372093,-95.46153846153847,-96.0,2.438084994037414,1.9722372453578525,1.9534883720930232,5.748961529473479,13.0,-0.025508114026780125,-97.0,-94.0,3.0,-89.0,-101.0,12.0,0.2302257967522426,-0.2054713382380866
2,outdoor,3.0,X-d3.0m0dbm_out_M-R_bluetooth_le_null_A.csv,A,D,-93.73927392739274,-93.7201646090535,-93.0,2.564662197308784,2.0681632519687625,2.046204620462046,5.440833776045634,14.0,-0.027314341967658903,-96.0,-92.0,4.0,-87.0,-100.0,13.0,-0.09282100016135277,-0.3694800488872936
3,outdoor,3.0,X-d3.0m0dbm_out_M-R_bluetooth_le_null_A.csv,A,D,-97.70588235294117,-97.71428571428571,-98.0,1.3823434595950497,1.186851211072665,1.1176470588235294,2.5365255723298126,6.0,-0.01393839482575584,-99.0,-96.0,3.0,-95.0,-100.0,5.0,0.22700721593867837,-1.1695185453330383
1,outdoor,3.0,X-d3.0m0dbm_out_M-R_bluetooth_le_null_B.csv,B,A,-91.88888888888889,-91.91503267973856,-92.0,3.872067639055191,3.409758965314519,3.4021164021164023,7.072164640937945,17.0,-0.04202695815473463,-96.0,-88.0,8.0,-83.0,-99.0,16.0,0.045675520178525233,-1.1800727724974478
2,outdoor,3.0,X-d3.0m0dbm_out_M-R_bluetooth_le_null_B.csv,B,A,-90.99152542372882,-90.91052631578947,-91.0,3.640191163350336,3.110672220626257,3.110169491525424,7.202427051860433,18.0,-0.039920978243732495,-94.0,-88.0,6.0,-83.0,-100.0,17.0,-0.1903530301481304,-0.8979615371342384
3,outdoor,3.0,X-d3.0m0dbm_out_M-R_bluetooth_le_null_B.csv,B,A,-96.3953488372093,-96.42857142857143,-97.0,1.8789502500284434,1.4559221200649,1.441860465116279,3.572985190622809,8.0,-0.019264139713078048,-97.0,-96.0,1.0,-93.0,-100.0,7.0,0.12901015763387652,-0.4906649819193376
1,outdoor,3.0,X-d3.0m0dbm_out_M-R_bluetooth_le_null_B.csv,B,C,-94.59876543209876,-94.53846153846153,-94.0,2.3204729560301316,1.9394147233653394,1.8950617283950617,4.8936239017214636,12.0,-0.024453806614216134,-96.0,-93.0,3.0,-89.0,-100.0,11.0,-0.2149042880745082,-0.4161242880937981
2,outdoor,3.0,X-d3.0m0dbm_out_M-R_bluetooth_le_null_B.csv,B,C,-94.36942675159236,-94.4015748031496,-95.0,3.0744743645048844,2.6586879792283664,2.6305732484076434,5.577147759794125,13.0,-0.032475214794026534,-97.0,-92.0,5.0,-88.0,-100.0,12.0,0.15670370260037078,-1.0617261805256715
3,outdoor,3.0,X-d3.0m0dbm_out_M-R_bluetooth_le_null_B.csv,B,C,-98.61111111111111,-98.625,-99.0,1.4608172124206953,1.1172839506172825,0.9444444444444444,2.7020382841772013,5.0,-0.014396543480766915,-99.0,-97.5,1.5,-96.0,-101.0,5.0,0.3420693737329394,-0.5071609651766238
1,outdoor,3.0,X-d3.0m0dbm_out_M-R_bluetooth_le_null_C.csv,C,B,-96.125,-96.11538461538461,-96.0,3.616482734428723,2.8984375,2.8958333333333335,6.797259440709904,16.0,-0.03742624268415249,-98.25,-94.0,4.25,-88.0,-104.0,16.0,0.13649283084548028,-0.6006592472339065
2,outdoor,3.0,X-d3.0m0dbm_out_M-R_bluetooth_le_null_C.csv,C,B,-89.6158940397351,-89.30578512396694,-89.0,2.427236912354781,1.7957984298934255,1.7019867549668874,8.669376723595956,14.0,-0.026995059069341545,-90.0,-88.0,2.0,-86.0,-100.0,14.0,-1.4831861563883741,2.858573766112583
3,outdoor,3.0,X-d3.0m0dbm_out_M-R_bluetooth_le_null_C.csv,C,B,-98.7,-98.625,-99.0,2.110818693198344,1.7599999999999993,1.7,2.832868482461979,6.0,-0.020288737988349327,-100.0,-97.0,3.0,-96.0,-102.0,6.0,-0.04184299075597528,-1.2879646270856528
1,outdoor,3.0,X-d3.0m0dbm_out_M-R_bluetooth_le_null_C.csv,C,D,-99.12,-99.19047619047619,-99.0,2.1079215671683174,1.6448000000000003,1.64,4.291337316237324,9.0,-0.020836691918362526,-101.0,-98.0,3.0,-94.0,-103.0,9.0,0.4877866706268461,-0.13915978994748412
2,outdoor,3.0,X-d3.0m0dbm_out_M-R_bluetooth_le_null_C.csv,C,D,-98.5,-98.59375,-99.0,2.99572344757639,2.375,2.35,7.550199831816999,11.0,-0.03003086184314526,-100.0,-96.75,3.25,-90.0,-105.0,15.0,0.40567404226968795,0.35036734693877536
3,outdoor,3.0,X-d3.0m0dbm_out_M-R_bluetooth_le_null_C.csv,C,D,-99.66666666666667,-99.66666666666667,-100.0,0.5773502691896247,0.44444444444444287,0.3333333333333333,0.9490299978737119,2.0,-0.004729811245394966,-100.0,-99.5,0.5,-99.0,-100.0,1.0,0.7071067811865775,-1.4999999999999716
1,outdoor,3.0,X-d3.0m0dbm_out_M-R_bluetooth_le_null_D.csv,D,A,-94.2074074074074,-94.37614678899082,-95.0,2.9802741942779454,2.2206858710562414,2.214814814814815,8.767258971203525,17.0,-0.03151785731634362,-96.0,-93.0,3.0,-84.0,-102.0,18.0,0.5856833141976721,1.3584851461746563
2,outdoor,3.0,X-d3.0m0dbm_out_M-R_bluetooth_le_null_D.csv,D,A,-89.6056338028169,-89.40350877192982,-89.0,2.762355214854463,2.163856377702836,2.112676056338028,7.11850978144002,14.0,-0.03071917813982765,-91.0,-88.0,3.0,-84.0,-98.0,14.0,-0.6569551637882204,0.20504173461293806
3,outdoor,3.0,X-d3.0m0dbm_out_M-R_bluetooth_le_null_D.csv,D,A,-96.68131868131869,-97.23287671232876,-97.0,3.533582132369742,2.3463349836976195,2.230769230769231,10.886140068042929,16.0,-0.0363473860313608,-98.5,-96.0,2.5,-84.0,-102.0,18.0,1.7963200727477475,3.78178908093738
1,outdoor,3.0,X-d3.0m0dbm_out_M-R_bluetooth_le_null_D.csv,D,C,-98.02173913043478,-98.15789473684211,-98.0,2.398973210306465,1.8071833648393194,1.8043478260869565,5.005430001239977,11.0,-0.02420640724866324,-100.0,-97.0,3.0,-92.0,-102.0,10.0,0.670294379093815,-0.21400765387048315
2,outdoor,3.0,X-d3.0m0dbm_out_M-R_bluetooth_le_null_D.csv,D,C,-98.04651162790698,-98.14285714285714,-98.0,2.349807371761649,1.8658734451054628,1.8604651162790697,5.026377326747874,12.0,-0.02368593497688791,-100.0,-96.0,4.0,-92.0,-103.0,11.0,0.34603834321350835,-0.04516617648549426
3,outdoor,3.0,X-d3.0m0dbm_out_M-R_bluetooth_le_null_D.csv,D,C,-98.0,-98.55555555555556,-99.0,3.633180424916986,2.5454545454545454,2.4545454545454546,8.92092467221433,8.0,-0.03534797566467096,-100.0,-97.0,3.0,-89.0,-102.0,13.0,1.4171324789199904,1.4469696969696972
4,outdoor,3.0,X-d3m0dbm_out_M-R_bluetooth_le_null_A.csv,A,B,-90.2824427480916,-89.73015873015873,-88.0,4.222645719794953,3.5912048637414355,2.9745547073791347,11.010183560675284,17.0,-0.046711961337824265,-93.0,-87.0,6.0,-85.0,-102.0,17.0,-1.0447932750543902,-0.41805364440514126
5,outdoor,3.0,X-d3m0dbm_out_M-R_bluetooth_le_null_A.csv,A,B,-95.35555555555555,-95.1743119266055,-95.0,1.3464528671227494,0.9461728395061725,0.8592592592592593,4.230893863588769,6.0,-0.014067945255452411,-96.0,-95.0,1.0,-93.0,-100.0,7.0,-1.6901781701860386,3.6662287735820653
6,outdoor,3.0,X-d3m0dbm_out_M-R_bluetooth_le_null_A.csv,A,B,-90.7071129707113,-90.75520833333333,-91.0,2.789241015426504,2.2195164650478794,2.213389121338912,6.869601253768738,18.0,-0.030717788059830976,-93.0,-89.0,4.0,-83.0,-100.0,17.0,0.09335397450100254,0.4778658193295806
4,outdoor,3.0,X-d3m0dbm_out_M-R_bluetooth_le_null_B.csv,B,A,-88.93356643356644,-88.27826086956522,-88.0,3.778859830939341,2.8050026896180724,2.374125874125874,10.713735558132374,14.0,-0.04241646657125486,-89.0,-87.0,2.0,-85.0,-102.0,17.0,-1.5269734108328905,1.121936329533603
5,outdoor,3.0,X-d3m0dbm_out_M-R_bluetooth_le_null_B.csv,B,A,-95.13821138211382,-94.84848484848484,-95.0,1.7570709757911727,1.2984334721395998,1.2276422764227641,4.120882394629594,8.0,-0.018393385882531543,-95.0,-94.0,1.0,-93.0,-100.0,7.0,-1.399628405471681,0.8545756589078928
6,outdoor,3.0,X-d3m0dbm_out_M-R_bluetooth_le_null_B.csv,B,A,-89.84155844155845,-89.88673139158576,-89.0,2.6097448914153247,2.1539146567718013,2.1298701298701297,6.378247714423571,14.0,-0.029010554289722698,-92.0,-88.0,4.0,-84.0,-97.0,13.0,-0.07946389119906858,-0.36476099674129925
1,outdoor,4.0,X-d4.0m0dbm_out_M-R_bluetooth_le_null_A.csv,A,B,-96.56521739130434,-96.64516129032258,-97.0,1.8737823404397858,1.4752362948960307,1.4260869565217391,4.7917259763971956,10.0,-0.01931976878493426,-98.0,-96.0,2.0,-91.0,-100.0,9.0,0.39969910064885167,-0.05636759202041475
2,outdoor,4.0,X-d4.0m0dbm_out_M-R_bluetooth_le_null_A.csv,A,B,-94.08937198067633,-94.0632530120482,-94.0,1.5957671284129846,1.3261919764755312,1.3067632850241546,4.512534336739583,10.0,-0.01693962532288252,-95.0,-93.0,2.0,-91.0,-100.0,9.0,-0.35122206345626145,-0.200928750088063
3,outdoor,4.0,X-d4.0m0dbm_out_M-R_bluetooth_le_null_A.csv,A,B,-96.45528455284553,-96.44444444444444,-96.0,1.8432510148137413,1.4273250049573654,1.3495934959349594,4.933993384829219,11.0,-0.019032060724752792,-98.0,-95.0,3.0,-91.0,-102.0,11.0,-0.23687052769098535,0.7190249552697496
1,outdoor,4.0,X-d4.0m0dbm_out_M-R_bluetooth_le_null_A.csv,A,D,-97.72093023255815,-97.62857142857143,-98.0,1.485254209367939,1.1952406706327736,1.1627906976744187,3.344829833507546,8.0,-0.015021165005292242,-99.0,-96.5,2.5,-95.0,-102.0,7.0,-0.533106209693827,0.25285554870081617
2,outdoor,4.0,X-d4.0m0dbm_out_M-R_bluetooth_le_null_A.csv,A,D,-97.42857142857143,-97.40310077519379,-97.0,1.1220198623146427,0.960070984915706,0.9254658385093167,2.516134598932894,6.0,-0.011480512179786772,-98.0,-97.0,1.0,-94.0,-100.0,6.0,-0.08587041985886715,-0.5936592726724004
3,outdoor,4.0,X-d4.0m0dbm_out_M-R_bluetooth_le_null_A.csv,A,D,-97.96296296296296,-97.95454545454545,-98.0,1.3592862022894434,1.085048010973937,1.0740740740740742,2.564425450940007,7.0,-0.013746433998259236,-99.0,-97.0,2.0,-95.0,-101.0,6.0,0.11463161633849488,-0.7083717651474752
1,outdoor,4.0,X-d4.0m0dbm_out_M-R_bluetooth_le_null_B.csv,B,A,-96.50649350649351,-96.47619047619048,-96.0,1.682912392748893,1.2929667734862547,1.2337662337662338,4.203097959931542,9.0,-0.01732472724519867,-97.0,-96.0,1.0,-93.0,-101.0,8.0,-0.3554832678878991,0.3296055985603541
2,outdoor,4.0,X-d4.0m0dbm_out_M-R_bluetooth_le_null_B.csv,B,A,-93.96306818181819,-93.89716312056737,-94.0,1.2455274816673891,0.985149793388429,0.9801136363636364,3.028885000789894,8.0,-0.013236658106512585,-95.0,-93.0,2.0,-91.0,-98.0,7.0,-0.4597236833095976,-0.2522359492353372
3,outdoor,4.0,X-d4.0m0dbm_out_M-R_bluetooth_le_null_B.csv,B,A,-96.0,-95.97826086956522,-96.0,1.7243698348769687,1.3333333333333333,1.3333333333333333,3.9922678232095654,9.0,-0.01788323073497817,-97.0,-95.0,2.0,-93.0,-101.0,8.0,-0.17682500594075354,-0.2735969387755097
1,outdoor,4.0,X-d4.0m0dbm_out_M-R_bluetooth_le_null_B.csv,B,C,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,1.0,-0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,0.0,-3.0
2,outdoor,4.0,X-d4.0m0dbm_out_M-R_bluetooth_le_null_B.csv,B,C,-98.27272727272727,-98.33333333333333,-98.0,1.2720777563426766,1.0247933884297515,1.0,1.8800090677701715,5.0,-0.01234196490668486,-99.0,-97.5,1.5,-96.0,-100.0,4.0,0.22738601800996466,-0.8749526574927451
3,outdoor,4.0,X-d4.0m0dbm_out_M-R_bluetooth_le_null_B.csv,B,C,-97.01639344262296,-97.05442176870748,-97.0,1.4199342572463762,1.0386096927349298,1.0327868852459017,3.2902127402743124,9.0,-0.014595980026356217,-98.0,-96.0,2.0,-93.0,-101.0,8.0,0.12133388105644358,0.1781957531444145
1,outdoor,4.0,X-d4.0m0dbm_out_M-R_bluetooth_le_null_C.csv,C,B,-99.31111111111112,-99.29729729729729,-99.0,1.4432007077424396,1.2069135802469138,1.2,2.637141827765463,6.0,-0.014369742097115529,-100.0,-98.0,2.0,-97.0,-102.0,5.0,0.006804195787327528,-0.8382513563526799
2,outdoor,4.0,X-d4.0m0dbm_out_M-R_bluetooth_le_null_C.csv,C,B,-99.8103448275862,-99.84042553191489,-100.0,1.6572045246684832,1.1893579072532703,1.1206896551724137,4.789615921873138,10.0,-0.016531812841545798,-101.0,-99.0,2.0,-94.0,-105.0,11.0,0.28306500624645764,1.2235509457029554
3,outdoor,4.0,X-d4.0m0dbm_out_M-R_bluetooth_le_null_C.csv,C,B,-96.10576923076923,-96.0297619047619,-96.0,2.5230082084524104,1.9945451183431944,1.9711538461538463,4.983778402709254,12.0,-0.02618922878275169,-98.0,-94.0,4.0,-91.0,-102.0,11.0,-0.28392776358305544,-0.4865105966831482
2,outdoor,4.0,X-d4.0m0dbm_out_M-R_bluetooth_le_null_C.csv,C,D,-99.32,-99.27868852459017,-99.0,1.4157416163708403,1.106133333333333,1.0933333333333333,3.3668888092962463,8.0,-0.014158997850380143,-100.0,-98.0,2.0,-96.0,-103.0,7.0,-0.22607922079547385,0.28560917878950276
3,outdoor,4.0,X-d4.0m0dbm_out_M-R_bluetooth_le_null_C.csv,C,D,-99.0,-99.0,-99.0,0.8164965809277246,0.5,0.5,0.9675317785238916,3.0,-0.007142492739258056,-99.25,-98.75,0.5,-98.0,-100.0,2.0,0.0,-1.0
