,distance,experiment,rx_label,tx_label,run,mean,trim_mean,median,std,dis1,dis2,conteo,cv,q1,q3,q3q1_ran,max,min,range,skew,kur,len
99,1.5,X-d1.5m0dbm_in_M-R_bluetooth_le_null_C.csv,C,D,4,-77.1,-77.375,-78.5,2.5079872407968904,2.2600000000000025,1.9,4.0,-0.03252901739036174,-79.0,-75.0,4.0,-73.0,-79.0,6.0,0.8359936339163312,-1.170116342846174,10
100,1.5,X-d1.5m0dbm_in_M-R_bluetooth_le_null_D.csv,D,C,1,-76.0,-76.0,-79.0,5.458937625582473,5.2,4.8,6.0,-0.07182812665240096,-80.0,-69.5,10.5,-69.0,-83.0,14.0,0.29875272352969257,-1.6894734471420207,10
101,1.5,X-d1.5m0dbm_in_M-R_bluetooth_le_null_D.csv,D,C,2,-95.5,-95.75,-96.0,2.539685019840059,2.0,1.9,7.0,-0.026593560417173392,-97.5,-94.25,3.25,-90.0,-99.0,9.0,0.6776156173360892,-0.1453037678024156,10
102,1.5,X-d1.5m0dbm_in_M-R_bluetooth_le_null_D.csv,D,C,3,-84.7,-84.75,-85.0,0.45825756949558405,0.4199999999999989,0.3,2.0,-0.00541036091494196,-85.0,-84.25,0.75,-84.0,-85.0,1.0,0.8728715609439881,-1.2380952380952166,10
103,1.5,X-d1.5m0dbm_in_M-R_bluetooth_le_null_D.csv,D,C,4,-77.3,-77.25,-77.0,0.45825756949558405,0.4199999999999989,0.3,2.0,-0.005928299734742355,-77.75,-77.0,0.75,-77.0,-78.0,1.0,-0.8728715609439881,-1.2380952380952166,10
104,1.8,X-d1.8m0dbm_in_M-R_bluetooth_le_null_A.csv,A,B,1,-70.9,-71.0,-72.5,2.3853720883753127,2.319999999999999,2.1,3.0,-0.03364417614069552,-73.0,-68.0,5.0,-68.0,-73.0,5.0,0.3677953016320616,-1.8213002801449183,10
105,1.8,X-d1.8m0dbm_in_M-R_bluetooth_le_null_A.csv,A,B,2,-71.7,-72.0,-72.0,1.2688577540449522,0.7399999999999978,0.5,3.0,-0.017696760865341034,-72.0,-72.0,0.0,-68.0,-73.0,5.0,2.3613941613027527,4.342965163381065,10
106,1.8,X-d1.8m0dbm_in_M-R_bluetooth_le_null_A.csv,A,B,3,-72.3,-72.25,-72.0,0.45825756949558405,0.4199999999999989,0.3,2.0,-0.006338278969510153,-72.75,-72.0,0.75,-72.0,-73.0,1.0,-0.8728715609439881,-1.2380952380952166,10
107,1.8,X-d1.8m0dbm_in_M-R_bluetooth_le_null_A.csv,A,B,4,-71.5,-71.0,-71.0,1.5,0.9,0.5,2.0,-0.02097902097902098,-71.0,-71.0,0.0,-71.0,-76.0,5.0,-2.6666666666666665,5.111111111111111,10
108,1.8,X-d1.8m0dbm_in_M-R_bluetooth_le_null_A.csv,A,B,5,-74.2,-74.75,-77.0,3.6,3.3599999999999994,2.8,3.0,-0.04851752021563342,-77.0,-71.0,6.0,-67.0,-77.0,10.0,0.7283950617283975,-0.9931412894375833,10
109,1.8,X-d1.8m0dbm_in_M-R_bluetooth_le_null_A.csv,A,B,6,-68.3,-68.0,-68.5,2.6851443164195103,2.1,2.1,5.0,-0.039313972421954765,-69.75,-65.75,4.0,-65.0,-74.0,9.0,-0.45372157400876706,-0.2518962528927089,10
110,1.8,X-d1.8m0dbm_in_M-R_bluetooth_le_null_B.csv,B,A,1,-76.6,-76.25,-78.5,4.054626986542658,3.680000000000001,3.4,4.0,-0.05293246718724097,-79.0,-72.0,7.0,-72.0,-84.0,12.0,-0.11089430371491889,-1.177331415276963,10
111,1.8,X-d1.8m0dbm_in_M-R_bluetooth_le_null_B.csv,B,A,2,-72.3,-71.5,-72.0,4.754997371187497,3.2799999999999985,3.1,5.0,-0.06576759849498613,-72.0,-70.0,2.0,-67.0,-84.0,17.0,-1.286609327854603,1.0806813844977485,10
112,1.8,X-d1.8m0dbm_in_M-R_bluetooth_le_null_B.csv,B,A,3,-76.9,-76.875,-78.0,3.590264614203248,2.9399999999999977,2.7,4.0,-0.046687446218507775,-78.0,-73.25,4.75,-72.0,-82.0,10.0,0.17787953510140364,-1.1412591234176381,10
113,1.8,X-d1.8m0dbm_in_M-R_bluetooth_le_null_B.csv,B,A,4,-64.0,-64.0,-64.0,0.0,0.0,0.0,1.0,-0.0,-64.0,-64.0,0.0,-64.0,-64.0,0.0,0.0,-3.0,10
114,1.8,X-d1.8m0dbm_in_M-R_bluetooth_le_null_B.csv,B,A,5,-72.0,-71.625,-71.0,2.0,1.6,1.0,2.0,-0.027777777777777776,-71.0,-71.0,0.0,-71.0,-76.0,5.0,-1.5,0.25,10
115,1.8,X-d1.8m0dbm_in_M-R_bluetooth_le_null_B.csv,B,A,6,-68.4,-68.125,-68.0,1.6852299546352716,1.0400000000000034,0.8,4.0,-0.024637864833849,-68.0,-68.0,0.0,-66.0,-73.0,7.0,-1.740055924196893,2.96647490577264,10
116,1.8,X-d1.8m0dbm_in_M-R_bluetooth_le_null_C.csv,C,D,1,-72.2,-72.125,-70.5,3.6000000000000005,3.4400000000000004,3.2,6.0,-0.04986149584487535,-76.0,-69.0,7.0,-68.0,-77.0,9.0,-0.31327160493826917,-1.7318815729309571,10
117,1.8,X-d1.8m0dbm_in_M-R_bluetooth_le_null_C.csv,C,D,2,-75.2,-75.25,-76.0,0.9797958971132712,0.9599999999999994,0.8,2.0,-0.013029200759484988,-76.0,-74.0,2.0,-74.0,-76.0,2.0,0.4082482904638717,-1.8333333333333284,10
118,1.8,X-d1.8m0dbm_in_M-R_bluetooth_le_null_C.csv,C,D,3,-74.9,-74.875,-74.5,1.9209372712298547,1.9,1.9,3.0,-0.02564669253978444,-77.0,-73.0,4.0,-73.0,-77.0,4.0,-0.05755997728142862,-1.9393658977240185,10
119,1.8,X-d1.8m0dbm_in_M-R_bluetooth_le_null_D.csv,D,C,1,-73.1,-73.375,-75.0,3.144837038703277,2.860000000000002,2.1,4.0,-0.04302102652124866,-75.0,-70.5,4.5,-68.0,-76.0,8.0,0.8638551013205847,-1.1755457658101658,10
120,1.8,X-d1.8m0dbm_in_M-R_bluetooth_le_null_D.csv,D,C,2,-70.0,-70.0,-70.0,0.0,0.0,0.0,1.0,-0.0,-70.0,-70.0,0.0,-70.0,-70.0,0.0,0.0,-3.0,10
121,1.8,X-d1.8m0dbm_in_M-R_bluetooth_le_null_D.csv,D,C,3,-75.0,-75.0,-75.0,0.0,0.0,0.0,1.0,-0.0,-75.0,-75.0,0.0,-75.0,-75.0,0.0,0.0,-3.0,10
122,2.0,X-d2.0m0dbm_in_M-R_bluetooth_le_null_A.csv,A,B,1,-64.8,-65.0,-65.0,0.6,0.36000000000000226,0.2,2.0,-0.009259259259259259,-65.0,-65.0,0.0,-63.0,-65.0,2.0,2.6666666666666528,5.111111111111059,10
123,2.0,X-d2.0m0dbm_in_M-R_bluetooth_le_null_A.csv,A,B,2,-62.9,-62.75,-62.0,1.3747727084867523,1.2599999999999993,0.9,2.0,-0.021856481851935648,-64.25,-62.0,2.25,-62.0,-65.0,3.0,-0.8728715609439723,-1.2380952380952353,10
124,2.0,X-d2.0m0dbm_in_M-R_bluetooth_le_null_A.csv,A,B,3,-64.4,-64.5,-65.0,1.2,1.0399999999999978,0.8,4.0,-0.018633540372670804,-65.0,-63.5,1.5,-62.0,-66.0,4.0,0.8055555555555697,-0.67592592592591,10
125,2.0,X-d2.0m0dbm_in_M-R_bluetooth_le_null_A.csv,A,B,4,-73.5,-73.5,-73.5,0.5,0.5,0.5,2.0,-0.006802721088435374,-74.0,-73.0,1.0,-73.0,-74.0,1.0,0.0,-2.0,10
126,2.0,X-d2.0m0dbm_in_M-R_bluetooth_le_null_A.csv,A,B,5,-86.5,-87.875,-88.0,4.177319714841085,2.5,1.5,3.0,-0.04829271346637092,-88.0,-88.0,0.0,-74.0,-88.0,14.0,2.6421844716493066,5.031009597622351,10
127,2.0,X-d2.0m0dbm_in_M-R_bluetooth_le_null_A.csv,A,B,6,-84.1,-85.0,-86.5,5.068530358989674,4.040000000000004,2.9,3.0,-0.060267899631268426,-87.0,-86.0,1.0,-74.0,-87.0,13.0,1.473060420062316,0.2129674089713176,10
128,2.0,X-d2.0m0dbm_in_M-R_bluetooth_le_null_C.csv,C,D,1,-72.0,-71.75,-72.0,1.61245154965971,1.0,1.0,5.0,-0.022395160411940417,-72.0,-71.25,0.75,-70.0,-76.0,6.0,-1.1449360115926932,1.2899408284023668,10
129,2.0,X-d2.0m0dbm_in_M-R_bluetooth_le_null_C.csv,C,D,2,-71.9,-72.0,-72.0,0.3,0.17999999999999544,0.1,2.0,-0.004172461752433935,-72.0,-72.0,0.0,-71.0,-72.0,1.0,2.6666666666667234,5.111111111111315,10
130,2.0,X-d2.0m0dbm_in_M-R_bluetooth_le_null_C.csv,C,D,3,-74.0,-74.0,-74.0,3.0,3.0,3.0,2.0,-0.04054054054054054,-77.0,-71.0,6.0,-71.0,-77.0,6.0,0.0,-2.0,10
131,2.0,X-d2.0m0dbm_in_M_R_bluetooth_le_null_B.csv,B,A,1,-62.5,-62.5,-62.5,0.5,0.5,0.5,2.0,-0.008,-63.0,-62.0,1.0,-62.0,-63.0,1.0,0.0,-2.0,10
132,2.0,X-d2.0m0dbm_in_M_R_bluetooth_le_null_B.csv,B,A,2,-63.4,-63.5,-64.0,0.9165151389911679,0.8400000000000005,0.6,2.0,-0.014456074747494762,-64.0,-62.5,1.5,-62.0,-64.0,2.0,0.8728715609439651,-1.238095238095243,10
133,2.0,X-d2.0m0dbm_in_M_R_bluetooth_le_null_B.csv,B,A,3,-63.0,-63.0,-63.0,0.0,0.0,0.0,1.0,-0.0,-63.0,-63.0,0.0,-63.0,-63.0,0.0,0.0,-3.0,10
134,2.0,X-d2.0m0dbm_in_M_R_bluetooth_le_null_B.csv,B,A,4,-72.3,-72.25,-72.0,0.45825756949558394,0.4199999999999989,0.3,2.0,-0.006338278969510151,-72.75,-72.0,0.75,-72.0,-73.0,1.0,-0.8728715609439883,-1.2380952380952157,10
135,2.0,X-d2.0m0dbm_in_M_R_bluetooth_le_null_B.csv,B,A,5,-78.9,-78.5,-73.0,7.23118247591637,7.080000000000001,5.9,3.0,-0.09164996800907946,-87.75,-73.0,14.75,-73.0,-88.0,15.0,-0.4125373049367599,-1.8242608990177587,10
136,2.0,X-d2.0m0dbm_in_M_R_bluetooth_le_null_B.csv,B,A,6,-77.4,-76.25,-73.0,6.843975452907471,6.160000000000002,4.4,3.0,-0.0884234554639208,-82.75,-73.0,9.75,-73.0,-91.0,18.0,-0.9954961410573755,-0.8225002023714314,10
137,2.0,X-d2.0m0dbm_in_R-10_bluetooth_le_null_A.csv,A,B,53,-78.9,-78.875,-80.0,5.028916384272063,4.139999999999998,3.7,4.0,-0.06373785024425935,-80.75,-74.0,6.75,-72.0,-86.0,14.0,0.20059553512282602,-1.1381999646332657,10
138,2.0,X-d2.0m0dbm_in_R-10_bluetooth_le_null_B.csv,B,A,53,-71.3,-71.875,-72.5,3.2572994949804666,2.520000000000002,2.1,5.0,-0.0456844248945367,-73.0,-72.0,1.0,-64.0,-74.0,10.0,1.3968771162630587,0.3409139564776651,10
139,2.0,X-d2.0m0dbm_in_R-11_bluetooth_le_null_A.csv,A,B,54,-67.0,-66.875,-67.0,1.0954451150103321,0.8,0.8,3.0,-0.01634992708970645,-67.0,-66.0,1.0,-66.0,-69.0,3.0,-0.9128709291752769,-0.5,10
140,2.0,X-d2.0m0dbm_in_R-11_bluetooth_le_null_B.csv,B,A,54,-54.0,-53.875,-54.0,0.7745966692414834,0.4,0.4,3.0,-0.014344382763731175,-54.0,-54.0,0.0,-53.0,-56.0,3.0,-1.2909944487358056,2.0,10
141,2.0,X-d2.0m0dbm_in_R-1_bluetooth_le_null_A.csv,A,B,1,-64.6,-64.375,-64.0,1.2,0.9599999999999966,0.6,2.0,-0.018575851393188854,-64.0,-64.0,0.0,-64.0,-67.0,3.0,-1.5000000000000142,0.2500000000000293,10
142,2.0,X-d2.0m0dbm_in_R-1_bluetooth_le_null_A.csv,A,B,44,-77.1,-76.875,-77.0,2.1656407827707715,1.3599999999999965,1.3,4.0,-0.028088726105976288,-77.0,-77.0,0.0,-74.0,-82.0,8.0,-0.6391742155085686,0.5197921449711607,10
143,2.0,X-d2.0m0dbm_in_R-1_bluetooth_le_null_B.csv,B,A,1,-66.6,-66.375,-66.0,3.746998799039039,3.2399999999999975,3.0,3.0,-0.05626124322881441,-70.5,-63.0,7.5,-63.0,-72.0,9.0,-0.5419722128787609,-1.3648915187376696,10
144,2.0,X-d2.0m0dbm_in_R-1_bluetooth_le_null_B.csv,B,A,44,-75.2,-75.125,-75.0,3.709447398198282,3.2,3.2,7.0,-0.049327757954764385,-78.25,-73.0,5.25,-70.0,-81.0,11.0,-0.1123780499809066,-1.2132064629529478,10
145,2.0,X-d2.0m0dbm_in_R-1_bluetooth_le_null_C.csv,C,D,1,-77.0,-76.5,-75.0,3.1304951684997055,2.8,2.0,4.0,-0.040655781409087086,-78.75,-75.0,3.75,-75.0,-83.0,8.0,-1.016987185101945,-0.7988338192419828,10
146,2.0,X-d2.0m0dbm_in_R-1_bluetooth_le_null_D.csv,D,C,1,-75.0,-74.875,-73.0,2.449489742783178,2.4,2.0,2.0,-0.03265986323710904,-78.0,-73.0,5.0,-73.0,-78.0,5.0,-0.408248290463863,-1.8333333333333333,10
147,2.0,X-d2.0m0dbm_in_R-1_bluetooth_le_null_D.csv,D,C,70,-71.5,-71.0,-68.0,4.652956049652737,4.4,3.7,6.0,-0.06507630838675156,-75.75,-68.0,7.75,-67.0,-80.0,13.0,-0.6045475167585334,-1.3240350100539229,10
148,2.0,X-d2.0m0dbm_in_R-2_bluetooth_le_null_A.csv,A,B,45,-74.1,-74.25,-74.0,4.323193264243457,3.5,3.5,5.0,-0.05834268912609254,-76.75,-72.0,4.75,-65.0,-82.0,17.0,0.29093885811685716,0.148385373591426,10
149,2.0,X-d2.0m0dbm_in_R-2_bluetooth_le_null_B.csv,B,A,45,-66.4,-65.125,-64.0,4.758150901348127,3.080000000000001,2.6,4.0,-0.07165889911668866,-67.0,-64.0,3.0,-63.0,-80.0,17.0,-2.235033986049474,3.7327660477718467,10
150,2.0,X-d2.0m0dbm_in_R-2_bluetooth_le_null_D.csv,D,C,71,-70.2,-70.5,-72.0,2.5612496949731396,2.319999999999999,1.8,4.0,-0.03648503838993076,-72.0,-68.0,4.0,-66.0,-72.0,6.0,0.8656216436386795,-1.1628494943485983,10
151,2.0,X-d2.0m0dbm_in_R-3_bluetooth_le_null_A.csv,A,B,46,-68.3,-68.625,-72.0,4.605431575867782,4.44,3.7,3.0,-0.06742945206248584,-72.0,-62.75,9.25,-62.0,-72.0,10.0,0.49360571084031835,-1.6731599609748826,10
152,2.0,X-d2.0m0dbm_in_R-3_bluetooth_le_null_B.csv,B,A,46,-63.9,-63.0,-63.0,3.047950130825634,1.819999999999999,1.1,3.0,-0.04769875009116798,-63.0,-63.0,0.0,-62.0,-73.0,11.0,-2.6165214548626263,4.966918141780056,10
153,2.0,X-d2.0m0dbm_in_R-3_bluetooth_le_null_D.csv,D,C,72,-68.8,-68.625,-67.0,3.0594117081556713,2.9599999999999995,2.6,4.0,-0.04446819343249522,-72.0,-66.0,6.0,-66.0,-73.0,7.0,-0.39893709540929995,-1.745671707210168,10
154,2.0,X-d2.0m0dbm_in_R-4_bluetooth_le_null_A.csv,A,B,47,-67.4,-67.0,-64.0,4.4766058571198775,4.080000000000001,3.4,3.0,-0.06641848452700114,-72.5,-64.0,8.5,-64.0,-74.0,10.0,-0.6987757717377853,-1.3828869207692436,10
155,2.0,X-d2.0m0dbm_in_R-4_bluetooth_le_null_B.csv,B,A,47,-58.5,-59.0,-59.0,1.5,0.9,0.5,2.0,-0.02564102564102564,-59.0,-59.0,0.0,-54.0,-59.0,5.0,2.6666666666666665,5.111111111111111,10
156,2.0,X-d2.0m0dbm_in_R-4_bluetooth_le_null_D.csv,D,C,74,-70.2,-70.125,-70.5,3.026549190084311,3.0,3.0,4.0,-0.043113236325987334,-73.0,-67.0,6.0,-67.0,-74.0,7.0,-0.0034628048932116733,-1.930664937739555,10
157,2.0,X-d2.0m0dbm_in_R-5_bluetooth_le_null_A.csv,A,B,48,-66.6,-66.875,-67.0,3.2310988842807022,2.2400000000000033,2.0,4.0,-0.04851499826247301,-67.0,-67.0,0.0,-60.0,-71.0,11.0,0.6346369412027927,-0.16039106883340404,10
158,2.0,X-d2.0m0dbm_in_R-5_bluetooth_le_null_B.csv,B,A,48,-55.0,-55.0,-55.0,0.0,0.0,0.0,1.0,-0.0,-55.0,-55.0,0.0,-55.0,-55.0,0.0,0.0,-3.0,10
159,2.0,X-d2.0m0dbm_in_R-5_bluetooth_le_null_D.csv,D,C,82,-74.7,-75.125,-75.5,2.3685438564654016,1.819999999999999,1.7,6.0,-0.03170741441051408,-76.0,-74.25,1.75,-69.0,-77.0,8.0,1.3113045572126836,0.7288169521576333,10
160,2.0,X-d2.0m0dbm_in_R-6_bluetooth_le_null_A.csv,A,B,49,-71.7,-71.375,-70.0,3.1000000000000005,2.780000000000001,2.1,4.0,-0.04323570432357044,-73.75,-70.0,3.75,-69.0,-77.0,8.0,-0.905508375012585,-1.0024958826058141,10
161,2.0,X-d2.0m0dbm_in_R-6_bluetooth_le_null_B.csv,B,A,49,-63.8,-63.25,-63.0,1.777638883463118,1.1199999999999988,0.8,3.0,-0.027862678424186806,-63.75,-63.0,0.75,-63.0,-69.0,6.0,-2.439589334539598,4.350905303637252,10
162,2.0,X-d2.0m0dbm_in_R-7_bluetooth_le_null_A.csv,A,B,50,-72.3,-72.375,-73.5,4.775981574503821,4.7,4.7,3.0,-0.06605783643850376,-77.0,-67.0,10.0,-67.0,-77.0,10.0,0.08129235030553746,-1.9190737735685512,10
163,2.0,X-d2.0m0dbm_in_R-7_bluetooth_le_null_B.csv,B,A,50,-57.5,-56.125,-55.0,4.695742752749559,3.0,2.5,3.0,-0.08166509135216624,-58.0,-55.0,3.0,-55.0,-71.0,16.0,-2.2860481169385602,3.879772317090101,10
164,2.0,X-d2.0m0dbm_in_R-8_bluetooth_le_null_A.csv,A,B,51,-62.7,-62.625,-62.5,1.345362404707371,1.1,1.1,4.0,-0.021457135641265883,-63.0,-62.0,1.0,-61.0,-65.0,4.0,-0.5568546200614066,-0.7590122401636141,10
165,2.0,X-d2.0m0dbm_in_R-8_bluetooth_le_null_B.csv,B,A,51,-57.6,-57.625,-58.0,1.4282856857085702,1.0399999999999991,0.8,3.0,-0.02479662648799601,-58.0,-58.0,0.0,-55.0,-60.0,5.0,0.7166139253555139,-0.0023068050749679436,10
166,2.0,X-d2.0m0dbm_in_R-9_bluetooth_le_null_A.csv,A,B,52,-73.9,-73.5,-73.0,1.8138357147217052,1.4400000000000035,0.9,3.0,-0.024544461633581937,-73.0,-73.0,0.0,-73.0,-78.0,5.0,-1.5564255798020254,0.5123197309706868,10
167,2.0,X-d2.0m0dbm_in_R-9_bluetooth_le_null_B.csv,B,A,52,-69.9,-70.25,-71.0,2.3,1.7599999999999967,1.5,5.0,-0.03290414878397711,-71.0,-70.0,1.0,-65.0,-72.0,7.0,1.258486068874833,0.046647917924834914,10
168,3.0,X-d3.0m0dbm_in_M-R_bluetooth_le_null_A.csv,A,B,1,-72.5,-72.5,-72.5,1.91049731745428,1.7,1.7,5.0,-0.026351687137300416,-74.0,-70.5,3.5,-70.0,-75.0,5.0,0.12906343296744996,-1.4565584537436667,10
169,3.0,X-d3.0m0dbm_in_M-R_bluetooth_le_null_A.csv,A,B,2,-68.7,-68.375,-68.0,1.4177446878757827,1.1200000000000017,0.7,3.0,-0.020636749459618377,-68.0,-68.0,0.0,-68.0,-72.0,4.0,-1.5917650316092482,0.675577337194611,10
170,3.0,X-d3.0m0dbm_in_M-R_bluetooth_le_null_A.csv,A,B,3,-69.4,-69.25,-69.0,1.5620499351813306,1.4,1.4,3.0,-0.022507924138059517,-70.0,-68.0,2.0,-68.0,-72.0,4.0,-0.5793144075652232,-1.1357162053211585,10
171,3.0,X-d3.0m0dbm_in_M-R_bluetooth_le_null_A.csv,A,B,4,-72.0,-72.0,-72.0,0.4472135954999579,0.2,0.2,3.0,-0.006211299937499416,-72.0,-72.0,0.0,-71.0,-73.0,2.0,0.0,1.9999999999999991,10
172,3.0,X-d3.0m0dbm_in_M-R_bluetooth_le_null_B.csv,B,A,1,-70.9,-71.125,-73.0,2.6999999999999997,2.5199999999999987,2.1,3.0,-0.03808180535966149,-73.0,-67.75,5.25,-67.0,-73.0,6.0,0.6255144032921874,-1.473251028806579,10
173,3.0,X-d3.0m0dbm_in_M-R_bluetooth_le_null_B.csv,B,A,2,-69.4,-69.125,-69.0,2.2891046284519194,1.7600000000000022,1.6,5.0,-0.03298421654829855,-69.75,-67.5,2.25,-67.0,-74.0,7.0,-0.8543625164754046,-0.3942660684109396,10
174,3.0,X-d3.0m0dbm_in_M-R_bluetooth_le_null_B.csv,B,A,3,-69.3,-69.0,-69.0,1.6763054614240214,0.9399999999999977,0.7,3.0,-0.024189111997460627,-69.0,-69.0,0.0,-67.0,-74.0,7.0,-1.941228852124629,3.535086941654754,10
175,3.0,X-d3.0m0dbm_in_M-R_bluetooth_le_null_B.csv,B,A,4,-68.5,-68.375,-67.0,1.857417562100671,1.8,1.5,3.0,-0.02711558484818498,-70.75,-67.0,3.75,-67.0,-71.0,4.0,-0.4681581757027526,-1.7177063642092,10
176,3.0,X-d3.0m0dbm_in_M-R_bluetooth_le_null_C.csv,C,D,1,-80.1,-79.0,-78.0,3.961060464067672,2.9399999999999977,2.1,3.0,-0.04945144149897219,-81.0,-78.0,3.0,-78.0,-91.0,13.0,-2.0015112484368176,2.799920057227337,10
177,3.0,X-d3.0m0dbm_in_M-R_bluetooth_le_null_C.csv,C,D,2,-78.8,-78.5,-78.0,1.6,1.2799999999999983,0.8,2.0,-0.020304568527918784,-78.0,-78.0,0.0,-78.0,-82.0,4.0,-1.500000000000005,0.25000000000001066,10
178,3.0,X-d3.0m0dbm_in_M-R_bluetooth_le_null_C.csv,C,D,3,-77.6,-77.625,-78.0,1.1135528725660042,0.9600000000000023,0.8,3.0,-0.014349908151623767,-78.0,-76.5,1.5,-76.0,-79.0,3.0,0.46929127303768703,-1.2133194588969909,10
179,3.0,X-d3.0m0dbm_in_M-R_bluetooth_le_null_D.csv,D,C,1,-84.9,-85.0,-86.5,3.2388269481403293,3.1199999999999988,2.9,4.0,-0.038148727304361946,-88.0,-81.0,7.0,-81.0,-88.0,7.0,0.3164652462729987,-1.8043476877974463,10
180,3.0,X-d3.0m0dbm_in_M-R_bluetooth_le_null_D.csv,D,C,2,-80.8,-80.875,-81.0,0.4,0.3200000000000017,0.2,2.0,-0.0049504950495049506,-81.0,-81.0,0.0,-80.0,-81.0,1.0,1.4999999999999787,0.24999999999995737,10
181,3.0,X-d3.0m0dbm_in_M-R_bluetooth_le_null_D.csv,D,C,3,-79.2,-79.125,-78.5,1.9899748742132402,1.6400000000000006,1.6,6.0,-0.025125945381480302,-80.0,-78.0,2.0,-76.0,-83.0,7.0,-0.48424549280670726,-0.5515763697581906,10
182,3.0,X-d3.0m0dbm_in_R-10_bluetooth_le_null_A.csv,A,B,64,-71.9,-72.0,-72.0,1.7578395831246945,1.519999999999999,1.5,6.0,-0.024448394758340673,-73.75,-70.25,3.5,-69.0,-74.0,5.0,0.17894869919641557,-1.3530021679705886,10
183,3.0,X-d3.0m0dbm_in_R-10_bluetooth_le_null_B.csv,B,A,64,-62.5,-62.0,-61.0,3.6124783736376886,3.2,3.1,6.0,-0.05779965397820302,-65.0,-59.25,5.75,-59.0,-70.0,11.0,-0.7127274899324809,-0.6978464790593208,10
184,3.0,X-d3.0m0dbm_in_R-1_bluetooth_le_null_A.csv,A,B,55,-77.4,-77.25,-75.0,7.445804187594515,6.360000000000002,5.6,8.0,-0.09619902051155703,-84.25,-74.0,10.25,-67.0,-89.0,22.0,-0.438493275229393,-1.1702398130969571,10
185,3.0,X-d3.0m0dbm_in_R-1_bluetooth_le_null_D.csv,D,C,76,-77.6,-77.5,-76.5,1.8,1.7199999999999989,1.6,4.0,-0.023195876288659795,-79.75,-76.0,3.75,-76.0,-80.0,4.0,-0.40329218106996834,-1.7018747142203878,10
186,3.0,X-d3.0m0dbm_in_R-2_bluetooth_le_null_A.csv,A,B,56,-73.9,-73.75,-73.0,1.3747727084867518,1.2600000000000022,0.9,2.0,-0.018603148964638046,-75.25,-73.0,2.25,-73.0,-76.0,3.0,-0.8728715609439572,-1.2380952380952523,10
187,3.0,X-d3.0m0dbm_in_R-2_bluetooth_le_null_B.csv,B,A,56,-67.6,-67.25,-67.5,1.6852299546352714,1.2,1.2,4.0,-0.02492943719874662,-68.0,-66.25,1.75,-66.0,-72.0,6.0,-1.5194148271805914,1.8952588772069259,10
188,3.0,X-d3.0m0dbm_in_R-2_bluetooth_le_null_D.csv,D,C,77,-76.6,-76.625,-77.0,0.4898979485566356,0.48000000000000115,0.4,2.0,-0.006395534576457384,-77.0,-76.0,1.0,-76.0,-77.0,1.0,0.4082482904638281,-1.8333333333333524,10
189,3.0,X-d3.0m0dbm_in_R-3_bluetooth_le_null_A.csv,A,B,57,-69.1,-69.0,-68.0,3.3000000000000003,2.539999999999998,2.1,4.0,-0.047756874095513754,-71.0,-68.0,3.0,-63.0,-76.0,13.0,-0.3960263794974591,0.2055566939113178,10
190,3.0,X-d3.0m0dbm_in_R-3_bluetooth_le_null_B.csv,B,A,57,-61.0,-61.0,-61.0,0.0,0.0,0.0,1.0,-0.0,-61.0,-61.0,0.0,-61.0,-61.0,0.0,0.0,-3.0,10
191,3.0,X-d3.0m0dbm_in_R-3_bluetooth_le_null_D.csv,D,C,78,-76.7,-76.75,-76.5,1.004987562112089,0.9,0.9,4.0,-0.013102836533404027,-77.75,-76.0,1.75,-75.0,-78.0,3.0,-0.0354666721262881,-1.2455641603764342,10
192,3.0,X-d3.0m0dbm_in_R-4_bluetooth_le_null_A.csv,A,B,58,-63.0,-62.75,-62.0,1.5491933384829668,1.2,1.0,3.0,-0.024590370452110585,-63.0,-62.0,1.0,-62.0,-66.0,4.0,-1.2909944487358056,-0.08333333333333304,10
193,3.0,X-d3.0m0dbm_in_R-4_bluetooth_le_null_B.csv,B,A,58,-57.4,-57.0,-56.0,2.6153393661244038,2.28,2.0,5.0,-0.04556340359101749,-59.5,-55.25,4.25,-55.0,-63.0,8.0,-0.9015635857369456,-0.4649635785369841,10
194,3.0,X-d3.0m0dbm_in_R-4_bluetooth_le_null_C.csv,C,D,4,-84.1,-83.875,-83.5,2.9478805945967355,2.1599999999999966,2.1,6.0,-0.03505208792623943,-84.0,-82.25,1.75,-80.0,-90.0,10.0,-0.9092370343456238,-0.20242835633725154,10
195,3.0,X-d3.0m0dbm_in_R-4_bluetooth_le_null_D.csv,D,C,4,-85.4,-84.5,-84.0,5.314132102234569,3.8800000000000012,3.8,8.0,-0.0622263712205453,-86.75,-82.0,4.75,-79.0,-99.0,20.0,-1.4476339125613082,1.5763989759969128,10
196,3.0,X-d3.0m0dbm_in_R-4_bluetooth_le_null_D.csv,D,C,79,-75.1,-75.125,-75.0,0.5385164807134505,0.3599999999999966,0.3,3.0,-0.0071706588643601936,-75.0,-75.0,0.0,-74.0,-76.0,2.0,-0.07683945028019115,0.3020214030915609,10
197,3.0,X-d3.0m0dbm_in_R-5_bluetooth_le_null_A.csv,A,B,59,-61.7,-60.375,-58.0,7.156116265125938,5.7200000000000015,3.7,3.0,-0.11598243541533124,-58.75,-58.0,0.75,-58.0,-76.0,18.0,-1.4937754691818954,0.24112642762201908,10
